file,page,intersection,control_mode,start_time,end_time,phase_1_weekday,phase_1_sunday,phase_2_weekday,phase_2_sunday,phase_3_weekday,phase_3_sunday,phase_4_weekday,phase_4_sunday,phase_5_weekday,phase_5_sunday,phase_6_weekday,phase_6_sunday,phase_7_weekday,phase_7_sunday
Bengaluru-BPT-Malleswaram-TPS-Signal-Timing-data-MARGOSA_18TH_CROSS_JN_MILL_CORNER_JN.pdf,1,"MARGOSA18THCROSSJUNCTION, MALLESHWARAMPOLICESTATION",FIXED,08:00,11:00,80.0,,45.0,,10.0,,135.0,,,,,,,
Bengaluru-BPT-Malleswaram-TPS-Signal-Timing-data-MARGOSA_18TH_CROSS_JN_MILL_CORNER_JN.pdf,1,"MARGOSA18THCROSSJUNCTION, MALLESHWARAMPOLICESTATION",FIXED,11:00,16:00,50.0,,20.0,,10.0,,80.0,,,,,,,
Bengaluru-BPT-Malleswaram-TPS-Signal-Timing-data-MARGOSA_18TH_CROSS_JN_MILL_CORNER_JN.pdf,1,"MARGOSA18THCROSSJUNCTION, MALLESHWARAMPOLICESTATION",FIXED,16:00,20:30,95.0,,25.0,,10.0,,130.0,,,,,,,
Bengaluru-BPT-Malleswaram-TPS-Signal-Timing-data-MARGOSA_18TH_CROSS_JN_MILL_CORNER_JN.pdf,1,"MARGOSA18THCROSSJUNCTION, MALLESHWARAMPOLICESTATION",FIXED,20:30,23:00,50.0,,15.0,,10.0,,75.0,,,,,,,
Bengaluru-BPT-Malleswaram-TPS-Signal-Timing-data-MODI_BRIDGE_JN_NAVRANG_THEATRE_JN.pdf,1,"MODIBRIDGEJUNCTION, MALLESHWARAMPOLICESTATION",SYNC,08:30,11:00,32.0,,67.0,,22.0,,37.0,,10.0,,180.0,,,
Bengaluru-BPT-Malleswaram-TPS-Signal-Timing-data-MODI_BRIDGE_JN_NAVRANG_THEATRE_JN.pdf,1,"MODIBRIDGEJUNCTION, MALLESHWARAMPOLICESTATION",SYNC,11:00,16:00,22.0,,52.0,,17.0,,27.0,,10.0,,140.0,,,
Bengaluru-BPT-Malleswaram-TPS-Signal-Timing-data-MODI_BRIDGE_JN_NAVRANG_THEATRE_JN.pdf,1,"MODIBRIDGEJUNCTION, MALLESHWARAMPOLICESTATION",SYNC,16:00,21:00,32.0,,67.0,,22.0,,37.0,,10.0,,180.0,,,
Bengaluru-BPT-Malleswaram-TPS-Signal-Timing-data-MODI_BRIDGE_JN_NAVRANG_THEATRE_JN.pdf,1,"MODIBRIDGEJUNCTION, MALLESHWARAMPOLICESTATION",SYNC,21:00,23:00,22.0,,52.0,,17.0,,27.0,,10.0,,140.0,,,
Bengaluru-BPT-Malleswaram-TPS-Signal-Timing-data-MODI_BRIDGE_JN_NAVRANG_THEATRE_JN.pdf,1,"MODIBRIDGEJUNCTION, MALLESHWARAMPOLICESTATION",SYNC,06:30,08:30,43.0,,43.0,,30.0,,10.0,,,,,,,
Bengaluru-BPT-Malleswaram-TPS-Signal-Timing-data-MODI_BRIDGE_JN_NAVRANG_THEATRE_JN.pdf,1,"MODIBRIDGEJUNCTION, MALLESHWARAMPOLICESTATION",SYNC,08:30,11:00,60.0,,60.0,,45.0,,10.0,,175.0,,,,,
Bengaluru-BPT-Malleswaram-TPS-Signal-Timing-data-MODI_BRIDGE_JN_NAVRANG_THEATRE_JN.pdf,1,"MODIBRIDGEJUNCTION, MALLESHWARAMPOLICESTATION",SYNC,11:00,16:00,43.0,,43.0,,30.0,,10.0,,126.0,,,,,
Bengaluru-BPT-Malleswaram-TPS-Signal-Timing-data-MODI_BRIDGE_JN_NAVRANG_THEATRE_JN.pdf,1,"MODIBRIDGEJUNCTION, MALLESHWARAMPOLICESTATION",SYNC,16:00,21:00,60.0,,60.0,,45.0,,10.0,,175.0,,,,,
Bengaluru-BPT-Malleswaram-TPS-Signal-Timing-data-MODI_BRIDGE_JN_NAVRANG_THEATRE_JN.pdf,1,"MODIBRIDGEJUNCTION, MALLESHWARAMPOLICESTATION",SYNC,21:00,23:00,43.0,,43.0,,30.0,,5.0,,121.0,,,,,
Bengaluru-BPT-Malleswaram-TPS-Signal-Timing-data-RAJAJINAGAR_1ST_BLOCK_JN_RAJAJINAGAR_19TH_MAIN_JN.pdf,1,"RAJAJINAGAR1STBLOCKJUNCTION, MALLESHWARAMPOLICESTATION",VAC,07:00,08:00,35.0,,35.0,,20.0,,45.0,,10.0,,,,,
Bengaluru-BPT-Malleswaram-TPS-Signal-Timing-data-RAJAJINAGAR_1ST_BLOCK_JN_RAJAJINAGAR_19TH_MAIN_JN.pdf,1,"RAJAJINAGAR1STBLOCKJUNCTION, MALLESHWARAMPOLICESTATION",VAC,08:00,11:00,50.0,,50.0,,35.0,,60.0,,10.0,,205.0,,,
Bengaluru-BPT-Malleswaram-TPS-Signal-Timing-data-RAJAJINAGAR_1ST_BLOCK_JN_RAJAJINAGAR_19TH_MAIN_JN.pdf,1,"RAJAJINAGAR1STBLOCKJUNCTION, MALLESHWARAMPOLICESTATION",VAC,16:30,21:00,50.0,,50.0,,35.0,,60.0,,10.0,,205.0,,,
Bengaluru-BPT-Malleswaram-TPS-Signal-Timing-data-RAJAJINAGAR_1ST_BLOCK_JN_RAJAJINAGAR_19TH_MAIN_JN.pdf,1,"RAJAJINAGAR1STBLOCKJUNCTION, MALLESHWARAMPOLICESTATION",VAC,21:00,23:00,35.0,,35.0,,20.0,,45.0,,5.0,,140.0,,,
Bengaluru-BPT-Malleswaram-TPS-Signal-Timing-data-RAJAJINAGAR_1ST_BLOCK_JN_RAJAJINAGAR_19TH_MAIN_JN.pdf,1,"RAJAJINAGAR1STBLOCKJUNCTION, MALLESHWARAMPOLICESTATION",VAC,06:30,08:30,22.0,,52.0,,30.0,,24.0,,140.0,,,,,
Bengaluru-BPT-Malleswaram-TPS-Signal-Timing-data-RAJAJINAGAR_1ST_BLOCK_JN_RAJAJINAGAR_19TH_MAIN_JN.pdf,1,"RAJAJINAGAR1STBLOCKJUNCTION, MALLESHWARAMPOLICESTATION",VAC,08:30,11:00,33.0,,71.0,,35.0,,29.0,,180.0,,,,,
Bengaluru-BPT-Malleswaram-TPS-Signal-Timing-data-RAJAJINAGAR_1ST_BLOCK_JN_RAJAJINAGAR_19TH_MAIN_JN.pdf,1,"RAJAJINAGAR1STBLOCKJUNCTION, MALLESHWARAMPOLICESTATION",VAC,16:00,21:00,33.0,,71.0,,35.0,,29.0,,180.0,,,,,
Bengaluru-BPT-Malleswaram-TPS-Signal-Timing-data-RAJAJINAGAR_1ST_BLOCK_JN_RAJAJINAGAR_19TH_MAIN_JN.pdf,1,"RAJAJINAGAR1STBLOCKJUNCTION, MALLESHWARAMPOLICESTATION",VAC,21:00,23:00,22.0,,52.0,,30.0,,24.0,,140.0,,,,,
Bengaluru-BPT-Mico-Layout-TPS-Signal-Timing-data-29TH_BTM_ROAD_JN_ARAKERE_GATE_JN.pdf,1,"29THBTMROADJUNCTION, MICOLAYOUTPOLICESTATION",FIXED,07:00,08:00,15.0,,70.0,,15.0,,10.0,,25.0,,10.0,,145.0,
Bengaluru-BPT-Mico-Layout-TPS-Signal-Timing-data-29TH_BTM_ROAD_JN_ARAKERE_GATE_JN.pdf,1,"29THBTMROADJUNCTION, MICOLAYOUTPOLICESTATION",FIXED,08:00,10:30,20.0,,90.0,,25.0,,15.0,,25.0,,10.0,,185.0,
Bengaluru-BPT-Mico-Layout-TPS-Signal-Timing-data-29TH_BTM_ROAD_JN_ARAKERE_GATE_JN.pdf,1,"29THBTMROADJUNCTION, MICOLAYOUTPOLICESTATION",FIXED,10:30,17:00,20.0,,60.0,,15.0,,10.0,,25.0,,10.0,,140.0,
Bengaluru-BPT-Mico-Layout-TPS-Signal-Timing-data-29TH_BTM_ROAD_JN_ARAKERE_GATE_JN.pdf,1,"29THBTMROADJUNCTION, MICOLAYOUTPOLICESTATION",FIXED,17:00,21:30,25.0,,90.0,,20.0,,15.0,,25.0,,10.0,,185.0,
Bengaluru-BPT-Mico-Layout-TPS-Signal-Timing-data-29TH_BTM_ROAD_JN_ARAKERE_GATE_JN.pdf,1,"29THBTMROADJUNCTION, MICOLAYOUTPOLICESTATION",FIXED,21:30,23:00,15.0,,50.0,,15.0,,10.0,,20.0,,10.0,,120.0,
Bengaluru-BPT-Mico-Layout-TPS-Signal-Timing-data-29TH_BTM_ROAD_JN_ARAKERE_GATE_JN.pdf,1,"29THBTMROADJUNCTION, MICOLAYOUTPOLICESTATION",FIXED,07:00,08:00,20.0,,25.0,,20.0,,,,,,,,,
Bengaluru-BPT-Mico-Layout-TPS-Signal-Timing-data-29TH_BTM_ROAD_JN_ARAKERE_GATE_JN.pdf,1,"29THBTMROADJUNCTION, MICOLAYOUTPOLICESTATION",FIXED,08:00,11:00,,,,,,,10.0,,60.0,,10.0,,,
Bengaluru-BPT-Mico-Layout-TPS-Signal-Timing-data-29TH_BTM_ROAD_JN_ARAKERE_GATE_JN.pdf,1,"29THBTMROADJUNCTION, MICOLAYOUTPOLICESTATION",FIXED,17:00,20:30,,,,,25.0,,15.0,,,,10.0,,,
Bengaluru-BPT-Mico-Layout-TPS-Signal-Timing-data-29TH_BTM_ROAD_JN_ARAKERE_GATE_JN.pdf,1,"29THBTMROADJUNCTION, MICOLAYOUTPOLICESTATION",FIXED,20:30,22:00,20.0,,,,20.0,,10.0,,45.0,,,,,
Bengaluru-BPT-Mico-Layout-TPS-Signal-Timing-data-BILEKAHALLI_JN_BTM_16TH_MAIN_ORR_JN.pdf,1,"BILEKAHALLIJUNCTION, MICOLAYOUTPOLICESTATION",FIXED,07:00,08:00,10.0,,60.0,,25.0,,10.0,,,,,,,
Bengaluru-BPT-Mico-Layout-TPS-Signal-Timing-data-BILEKAHALLI_JN_BTM_16TH_MAIN_ORR_JN.pdf,1,"BILEKAHALLIJUNCTION, MICOLAYOUTPOLICESTATION",FIXED,08:00,10:30,15.0,,120.0,,50.0,,10.0,,195.0,,,,,
Bengaluru-BPT-Mico-Layout-TPS-Signal-Timing-data-BILEKAHALLI_JN_BTM_16TH_MAIN_ORR_JN.pdf,1,"BILEKAHALLIJUNCTION, MICOLAYOUTPOLICESTATION",FIXED,10:30,17:00,10.0,,100.0,,40.0,,10.0,,160.0,,,,,
Bengaluru-BPT-Mico-Layout-TPS-Signal-Timing-data-BILEKAHALLI_JN_BTM_16TH_MAIN_ORR_JN.pdf,1,"BILEKAHALLIJUNCTION, MICOLAYOUTPOLICESTATION",FIXED,17:00,21:00,15.0,,120.0,,40.0,,10.0,,185.0,,,,,
Bengaluru-BPT-Mico-Layout-TPS-Signal-Timing-data-BILEKAHALLI_JN_BTM_16TH_MAIN_ORR_JN.pdf,1,"BILEKAHALLIJUNCTION, MICOLAYOUTPOLICESTATION",FIXED,21:00,23:00,10.0,,40.0,,25.0,,10.0,,85.0,,,,,
Bengaluru-BPT-Mico-Layout-TPS-Signal-Timing-data-BILEKAHALLI_JN_BTM_16TH_MAIN_ORR_JN.pdf,1,"BILEKAHALLIJUNCTION, MICOLAYOUTPOLICESTATION",FIXED,07:00,08:00,10.0,,60.0,,25.0,,10.0,,105.0,,,,,
Bengaluru-BPT-Mico-Layout-TPS-Signal-Timing-data-BILEKAHALLI_JN_BTM_16TH_MAIN_ORR_JN.pdf,1,"BILEKAHALLIJUNCTION, MICOLAYOUTPOLICESTATION",FIXED,08:00,10:30,15.0,,120.0,,50.0,,10.0,,195.0,,,,,
Bengaluru-BPT-Mico-Layout-TPS-Signal-Timing-data-BILEKAHALLI_JN_BTM_16TH_MAIN_ORR_JN.pdf,1,"BILEKAHALLIJUNCTION, MICOLAYOUTPOLICESTATION",FIXED,17:00,21:00,15.0,,120.0,,40.0,,10.0,,185.0,,,,,
Bengaluru-BPT-Mico-Layout-TPS-Signal-Timing-data-BILEKAHALLI_JN_BTM_16TH_MAIN_ORR_JN.pdf,1,"BILEKAHALLIJUNCTION, MICOLAYOUTPOLICESTATION",FIXED,21:00,23:00,10.0,,40.0,,25.0,,10.0,,85.0,,,,,
Bengaluru-BPT-Mico-Layout-TPS-Signal-Timing-data-BILEKAHALLI_JN_BTM_16TH_MAIN_ORR_JN.pdf,1,"BILEKAHALLIJUNCTION, MICOLAYOUTPOLICESTATION",FIXED,07:00,08:00,,,,,15.0,,25.0,,15.0,,,,,
Bengaluru-BPT-Mico-Layout-TPS-Signal-Timing-data-BILEKAHALLI_JN_BTM_16TH_MAIN_ORR_JN.pdf,1,"BILEKAHALLIJUNCTION, MICOLAYOUTPOLICESTATION",FIXED,08:00,10:30,,,,,,,25.0,,,,,,,
Bengaluru-BPT-Mico-Layout-TPS-Signal-Timing-data-BILEKAHALLI_JN_BTM_16TH_MAIN_ORR_JN.pdf,1,"BILEKAHALLIJUNCTION, MICOLAYOUTPOLICESTATION",FIXED,21:30,23:00,,,,,15.0,,50.0,,15.0,,,,,
Bengaluru-BPT-Mico-Layout-TPS-Signal-Timing-data-DAIRY_CIRCLE_JN_GURAPPANAPALYA_JN.pdf,1,"DAIRYCIRCLEJUNCTION, MICOLAYOUTPOLICESTATION",FIXED,07:00,08:00,35.0,,30.0,,10.0,,75.0,,,,,,,
Bengaluru-BPT-Mico-Layout-TPS-Signal-Timing-data-DAIRY_CIRCLE_JN_GURAPPANAPALYA_JN.pdf,1,"DAIRYCIRCLEJUNCTION, MICOLAYOUTPOLICESTATION",FIXED,08:00,11:00,50.0,,40.0,,10.0,,100.0,,,,,,,
Bengaluru-BPT-Mico-Layout-TPS-Signal-Timing-data-DAIRY_CIRCLE_JN_GURAPPANAPALYA_JN.pdf,1,"DAIRYCIRCLEJUNCTION, MICOLAYOUTPOLICESTATION",FIXED,11:00,16:30,35.0,,30.0,,10.0,,75.0,,,,,,,
Bengaluru-BPT-Mico-Layout-TPS-Signal-Timing-data-DAIRY_CIRCLE_JN_GURAPPANAPALYA_JN.pdf,1,"DAIRYCIRCLEJUNCTION, MICOLAYOUTPOLICESTATION",FIXED,16:30,21:00,50.0,,40.0,,10.0,,100.0,,,,,,,
Bengaluru-BPT-Mico-Layout-TPS-Signal-Timing-data-DAIRY_CIRCLE_JN_GURAPPANAPALYA_JN.pdf,1,"DAIRYCIRCLEJUNCTION, MICOLAYOUTPOLICESTATION",FIXED,21:00,23:00,35.0,,30.0,,10.0,,75.0,,,,,,,
Bengaluru-BPT-Mico-Layout-TPS-Signal-Timing-data-DAIRY_CIRCLE_JN_GURAPPANAPALYA_JN.pdf,1,"DAIRYCIRCLEJUNCTION, MICOLAYOUTPOLICESTATION",FIXED,08:00,11:00,30.0,,120.0,,30.0,,10.0,,190.0,,,,,
Bengaluru-BPT-Mico-Layout-TPS-Signal-Timing-data-DAIRY_CIRCLE_JN_GURAPPANAPALYA_JN.pdf,1,"DAIRYCIRCLEJUNCTION, MICOLAYOUTPOLICESTATION",FIXED,11:00,17:00,25.0,,80.0,,20.0,,10.0,,135.0,,,,,
Bengaluru-BPT-Mico-Layout-TPS-Signal-Timing-data-DAIRY_CIRCLE_JN_GURAPPANAPALYA_JN.pdf,1,"DAIRYCIRCLEJUNCTION, MICOLAYOUTPOLICESTATION",FIXED,17:00,21:00,30.0,,120.0,,30.0,,10.0,,190.0,,,,,
Bengaluru-BPT-Mico-Layout-TPS-Signal-Timing-data-DAIRY_CIRCLE_JN_GURAPPANAPALYA_JN.pdf,1,"DAIRYCIRCLEJUNCTION, MICOLAYOUTPOLICESTATION",FIXED,21:00,22:30,15.0,,50.0,,15.0,,7.0,,83.0,,,,,
Bengaluru-BPT-Mico-Layout-TPS-Signal-Timing-data-HULIMAVU_JN_J_D_MARA_JN.pdf,1,"HULIMAVUJUNCTION, MICOLAYOUTPOLICESTATION",FIXED,07:00,08:00,15.0,,15.0,,35.0,,10.0,,,,,,,
Bengaluru-BPT-Mico-Layout-TPS-Signal-Timing-data-HULIMAVU_JN_J_D_MARA_JN.pdf,1,"HULIMAVUJUNCTION, MICOLAYOUTPOLICESTATION",FIXED,08:00,10:00,25.0,,15.0,,65.0,,10.0,,115.0,,,,,
Bengaluru-BPT-Mico-Layout-TPS-Signal-Timing-data-HULIMAVU_JN_J_D_MARA_JN.pdf,1,"HULIMAVUJUNCTION, MICOLAYOUTPOLICESTATION",FIXED,10:00,17:30,15.0,,15.0,,45.0,,10.0,,85.0,,,,,
Bengaluru-BPT-Mico-Layout-TPS-Signal-Timing-data-HULIMAVU_JN_J_D_MARA_JN.pdf,1,"HULIMAVUJUNCTION, MICOLAYOUTPOLICESTATION",FIXED,17:30,20:30,25.0,,15.0,,70.0,,10.0,,120.0,,,,,
Bengaluru-BPT-Mico-Layout-TPS-Signal-Timing-data-HULIMAVU_JN_J_D_MARA_JN.pdf,1,"HULIMAVUJUNCTION, MICOLAYOUTPOLICESTATION",FIXED,20:30,22:00,15.0,,15.0,,40.0,,5.0,,75.0,,,,,
Bengaluru-BPT-Mico-Layout-TPS-Signal-Timing-data-HULIMAVU_JN_J_D_MARA_JN.pdf,1,"HULIMAVUJUNCTION, MICOLAYOUTPOLICESTATION",FIXED,07:00,08:00,20.0,,45.0,,25.0,,10.0,,,,,,,
Bengaluru-BPT-Mico-Layout-TPS-Signal-Timing-data-HULIMAVU_JN_J_D_MARA_JN.pdf,1,"HULIMAVUJUNCTION, MICOLAYOUTPOLICESTATION",FIXED,08:00,10:30,35.0,,95.0,,30.0,,10.0,,170.0,,,,,
Bengaluru-BPT-Mico-Layout-TPS-Signal-Timing-data-HULIMAVU_JN_J_D_MARA_JN.pdf,1,"HULIMAVUJUNCTION, MICOLAYOUTPOLICESTATION",FIXED,10:30,17:00,20.0,,45.0,,25.0,,10.0,,100.0,,,,,
Bengaluru-BPT-Mico-Layout-TPS-Signal-Timing-data-HULIMAVU_JN_J_D_MARA_JN.pdf,1,"HULIMAVUJUNCTION, MICOLAYOUTPOLICESTATION",FIXED,17:00,21:30,35.0,,95.0,,30.0,,10.0,,170.0,,,,,
Bengaluru-BPT-Mico-Layout-TPS-Signal-Timing-data-HULIMAVU_JN_J_D_MARA_JN.pdf,1,"HULIMAVUJUNCTION, MICOLAYOUTPOLICESTATION",FIXED,21:30,23:00,20.0,,45.0,,25.0,,5.0,,95.0,,,,,
Bengaluru-BPT-Mico-Layout-TPS-Signal-Timing-data-JAYADEVA_HOSPITAL_JN_MARENAHALLI_18TH_MAIN_PETROL_BUNK_JN.pdf,1,"JAYADEVAHOSPITAL(BTMLAYOUT),MICOLAYOUTPOLICESTATION",FIXED,07:00,08:00,50.0,,20.0,,20.0,,10.0,,,,,,,
Bengaluru-BPT-Mico-Layout-TPS-Signal-Timing-data-JAYADEVA_HOSPITAL_JN_MARENAHALLI_18TH_MAIN_PETROL_BUNK_JN.pdf,1,"JAYADEVAHOSPITAL(BTMLAYOUT),MICOLAYOUTPOLICESTATION",FIXED,08:00,11:00,70.0,,25.0,,40.0,,10.0,,145.0,,,,,
Bengaluru-BPT-Mico-Layout-TPS-Signal-Timing-data-JAYADEVA_HOSPITAL_JN_MARENAHALLI_18TH_MAIN_PETROL_BUNK_JN.pdf,1,"JAYADEVAHOSPITAL(BTMLAYOUT),MICOLAYOUTPOLICESTATION",FIXED,11:00,16:00,50.0,,30.0,,30.0,,8.0,,118.0,,,,,
Bengaluru-BPT-Mico-Layout-TPS-Signal-Timing-data-JAYADEVA_HOSPITAL_JN_MARENAHALLI_18TH_MAIN_PETROL_BUNK_JN.pdf,1,"JAYADEVAHOSPITAL(BTMLAYOUT),MICOLAYOUTPOLICESTATION",FIXED,16:00,21:00,80.0,,30.0,,40.0,,10.0,,160.0,,,,,
Bengaluru-BPT-Mico-Layout-TPS-Signal-Timing-data-JAYADEVA_HOSPITAL_JN_MARENAHALLI_18TH_MAIN_PETROL_BUNK_JN.pdf,1,"JAYADEVAHOSPITAL(BTMLAYOUT),MICOLAYOUTPOLICESTATION",FIXED,21:00,23:00,40.0,,20.0,,10.0,,7.0,,77.0,,,,,
Bengaluru-BPT-Mico-Layout-TPS-Signal-Timing-data-JAYADEVA_HOSPITAL_JN_MARENAHALLI_18TH_MAIN_PETROL_BUNK_JN.pdf,1,"JAYADEVAHOSPITAL(BTMLAYOUT),MICOLAYOUTPOLICESTATION",FIXED,07:00,08:00,25.0,,30.0,,20.0,,10.0,,,,,,,
Bengaluru-BPT-Mico-Layout-TPS-Signal-Timing-data-JAYADEVA_HOSPITAL_JN_MARENAHALLI_18TH_MAIN_PETROL_BUNK_JN.pdf,1,"JAYADEVAHOSPITAL(BTMLAYOUT),MICOLAYOUTPOLICESTATION",FIXED,08:00,11:00,40.0,,60.0,,30.0,,10.0,,140.0,,,,,
Bengaluru-BPT-Mico-Layout-TPS-Signal-Timing-data-JAYADEVA_HOSPITAL_JN_MARENAHALLI_18TH_MAIN_PETROL_BUNK_JN.pdf,1,"JAYADEVAHOSPITAL(BTMLAYOUT),MICOLAYOUTPOLICESTATION",FIXED,11:00,17:00,30.0,,40.0,,25.0,,7.0,,102.0,,,,,
Bengaluru-BPT-Mico-Layout-TPS-Signal-Timing-data-JAYADEVA_HOSPITAL_JN_MARENAHALLI_18TH_MAIN_PETROL_BUNK_JN.pdf,1,"JAYADEVAHOSPITAL(BTMLAYOUT),MICOLAYOUTPOLICESTATION",FIXED,17:00,21:00,50.0,,40.0,,30.0,,10.0,,130.0,,,,,
Bengaluru-BPT-Mico-Layout-TPS-Signal-Timing-data-JAYADEVA_HOSPITAL_JN_MARENAHALLI_18TH_MAIN_PETROL_BUNK_JN.pdf,1,"JAYADEVAHOSPITAL(BTMLAYOUT),MICOLAYOUTPOLICESTATION",FIXED,21:00,23:00,25.0,,30.0,,15.0,,7.0,,77.0,,,,,
Bengaluru-BPT-Mico-Layout-TPS-Signal-Timing-data-SAGAR_APPOLLO_JN_SWAGAT_MAIN_ROAD_JN.pdf,1,"SAGARAPPOLLOJUNCTION, MICOLAYOUTPOLICESTATION",FIXED,07:00,08:00,35.0,,25.0,,30.0,,5.0,,,,,,,
Bengaluru-BPT-Mico-Layout-TPS-Signal-Timing-data-SAGAR_APPOLLO_JN_SWAGAT_MAIN_ROAD_JN.pdf,1,"SAGARAPPOLLOJUNCTION, MICOLAYOUTPOLICESTATION",FIXED,07:00,08:00,,,,,,,,,,,,,,
Bengaluru-BPT-Mico-Layout-TPS-Signal-Timing-data-SAGAR_APPOLLO_JN_SWAGAT_MAIN_ROAD_JN.pdf,1,"SAGARAPPOLLOJUNCTION, MICOLAYOUTPOLICESTATION",FIXED,11:00,17:00,,,,,,,,,,,,,,
Bengaluru-BPT-Mico-Layout-TPS-Signal-Timing-data-SAGAR_APPOLLO_JN_SWAGAT_MAIN_ROAD_JN.pdf,1,"SAGARAPPOLLOJUNCTION, MICOLAYOUTPOLICESTATION",FIXED,17:00,21:00,,,,,,,,,,,,,,
Bengaluru-BPT-Mico-Layout-TPS-Signal-Timing-data-SAGAR_APPOLLO_JN_SWAGAT_MAIN_ROAD_JN.pdf,1,"SAGARAPPOLLOJUNCTION, MICOLAYOUTPOLICESTATION",FIXED,21:00,23:00,,,,,,,,,,,,,,
Bengaluru-BPT-Mico-Layout-TPS-Signal-Timing-data-SAGAR_APPOLLO_JN_SWAGAT_MAIN_ROAD_JN.pdf,1,"SAGARAPPOLLOJUNCTION, MICOLAYOUTPOLICESTATION",FIXED,08:00,11:00,50.0,,30.0,,40.0,,15.0,,10.0,,145.0,,,
Bengaluru-BPT-Mico-Layout-TPS-Signal-Timing-data-SAGAR_APPOLLO_JN_SWAGAT_MAIN_ROAD_JN.pdf,1,"SAGARAPPOLLOJUNCTION, MICOLAYOUTPOLICESTATION",FIXED,11:00,17:00,30.0,,25.0,,50.0,,15.0,,10.0,,130.0,,,
Bengaluru-BPT-Mico-Layout-TPS-Signal-Timing-data-SAGAR_APPOLLO_JN_SWAGAT_MAIN_ROAD_JN.pdf,1,"SAGARAPPOLLOJUNCTION, MICOLAYOUTPOLICESTATION",FIXED,17:00,21:00,35.0,,30.0,,90.0,,15.0,,10.0,,180.0,,,
Bengaluru-BPT-Mico-Layout-TPS-Signal-Timing-data-SAGAR_APPOLLO_JN_SWAGAT_MAIN_ROAD_JN.pdf,1,"SAGARAPPOLLOJUNCTION, MICOLAYOUTPOLICESTATION",FIXED,21:00,23:00,20.0,,20.0,,40.0,,10.0,,5.0,,95.0,,,
Bengaluru-BPT-Peenya-TPS-Signal-Timing-data-14TH_CROSS_PEENYA_JN_BAGALGUNTE_JN.pdf,1,"14THCROSSPEENYAJUNCTION, PEENYAPOLICESTATION",FIXED,07:00,11:00,50.0,,50.0,,30.0,,10.0,,140.0,,,,,
Bengaluru-BPT-Peenya-TPS-Signal-Timing-data-14TH_CROSS_PEENYA_JN_BAGALGUNTE_JN.pdf,1,"14THCROSSPEENYAJUNCTION, PEENYAPOLICESTATION",FIXED,11:00,16:00,50.0,,55.0,,35.0,,10.0,,150.0,,,,,
Bengaluru-BPT-Peenya-TPS-Signal-Timing-data-14TH_CROSS_PEENYA_JN_BAGALGUNTE_JN.pdf,1,"14THCROSSPEENYAJUNCTION, PEENYAPOLICESTATION",FIXED,16:00,22:00,50.0,,50.0,,30.0,,10.0,,140.0,,,,,
Bengaluru-BPT-Peenya-TPS-Signal-Timing-data-14TH_CROSS_PEENYA_JN_BAGALGUNTE_JN.pdf,1,"14THCROSSPEENYAJUNCTION, PEENYAPOLICESTATION",FIXED,07:00,08:00,30.0,,30.0,,20.0,,20.0,,10.0,,,,,
Bengaluru-BPT-Peenya-TPS-Signal-Timing-data-14TH_CROSS_PEENYA_JN_BAGALGUNTE_JN.pdf,1,"14THCROSSPEENYAJUNCTION, PEENYAPOLICESTATION",FIXED,08:00,11:00,50.0,,50.0,,30.0,,30.0,,10.0,,170.0,,,
Bengaluru-BPT-Peenya-TPS-Signal-Timing-data-14TH_CROSS_PEENYA_JN_BAGALGUNTE_JN.pdf,1,"14THCROSSPEENYAJUNCTION, PEENYAPOLICESTATION",FIXED,11:00,16:00,35.0,,35.0,,20.0,,20.0,,10.0,,120.0,,,
Bengaluru-BPT-Peenya-TPS-Signal-Timing-data-14TH_CROSS_PEENYA_JN_BAGALGUNTE_JN.pdf,1,"14THCROSSPEENYAJUNCTION, PEENYAPOLICESTATION",FIXED,16:00,20:30,50.0,,50.0,,30.0,,30.0,,10.0,,170.0,,,
Bengaluru-BPT-Peenya-TPS-Signal-Timing-data-14TH_CROSS_PEENYA_JN_BAGALGUNTE_JN.pdf,1,"14THCROSSPEENYAJUNCTION, PEENYAPOLICESTATION",FIXED,20:30,22:00,30.0,,30.0,,20.0,,20.0,,6.0,,106.0,,,
Bengaluru-BPT-Peenya-TPS-Signal-Timing-data-HESARAGATTA_CROSS_JN_JALAHALLI_CROSS_JN.pdf,1,"HESARAGATTACROSSJUNCTION, PEENYAPOLICESTATION",FIXED,07:00,23:00,70.0,,30.0,,50.0,,15.0,,,,,,,
Bengaluru-BPT-Peenya-TPS-Signal-Timing-data-HESARAGATTA_CROSS_JN_JALAHALLI_CROSS_JN.pdf,1,"HESARAGATTACROSSJUNCTION, PEENYAPOLICESTATION",FIXED,06:30,08:00,15.0,,70.0,,30.0,,30.0,,10.0,,,,,
Bengaluru-BPT-Peenya-TPS-Signal-Timing-data-HESARAGATTA_CROSS_JN_JALAHALLI_CROSS_JN.pdf,1,"HESARAGATTACROSSJUNCTION, PEENYAPOLICESTATION",FIXED,08:00,10:00,15.0,,60.0,,40.0,,35.0,,15.0,,165.0,,,
Bengaluru-BPT-Peenya-TPS-Signal-Timing-data-HESARAGATTA_CROSS_JN_JALAHALLI_CROSS_JN.pdf,1,"HESARAGATTACROSSJUNCTION, PEENYAPOLICESTATION",FIXED,10:00,17:00,15.0,,60.0,,35.0,,45.0,,15.0,,170.0,,,
